run_id,scope,entity,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
full_ua_mstcn_broad_20260428,service_broad,app_3511,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0108499095840868,75.25714361272425,0.29597887955493707,345,264.49169279883756
full_ua_mstcn_broad_20260428,service_broad,app_3514,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0030138637733574444,80.4176445651155,0.019587116114988323,502,249.0705137431011
full_ua_mstcn_broad_20260428,service_broad,app_3514,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.45569620253164556,7.238354016672495,3.306712338549319,1657,197.90496244424793
full_ua_mstcn_broad_20260428,service_broad,app_3514,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.034358047016274866,80.49638072376585,1.2492758007635907,322,273.220425689127
full_ua_mstcn_broad_20260428,service_broad,app_3632,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.12597950572634117,197.32487785794635,10.271099235438093,878,635.3934277424688
full_ua_mstcn_broad_20260428,service_broad,app_3632,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4731766124171187,16.611349638145036,47.385725567468754,1657,484.8162096240852
full_ua_mstcn_broad_20260428,service_broad,app_3632,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0379746835443038,242.99665410350502,0.46218840798532623,494,758.1250512489287
full_ua_mstcn_broad_20260428,service_broad,app_3641,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.010247136829415311,33.693202756268924,0.16359856475039086,224,107.959388185654
full_ua_mstcn_broad_20260428,service_broad,app_3641,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47619047619047616,0.8841150627573116,1.1829956530662384,1655,85.29536929369117
full_ua_mstcn_broad_20260428,service_broad,app_3641,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.014466546112115732,35.145558688926585,0.2534119351360006,339,120.48639663779068
full_ua_mstcn_broad_20260428,service_broad,app_3665,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.034358047016274866,117.47517020677931,0.8172227561725343,446,369.6146443500944
full_ua_mstcn_broad_20260428,service_broad,app_3665,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.48282097649186256,16.687566811237943,10.448167696280821,1657,297.1395946040507
full_ua_mstcn_broad_20260428,service_broad,app_3665,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.028933092224231464,153.4315017599022,0.9072222028459821,342,443.4244750461498
full_ua_mstcn_broad_20260428,service_broad,app_3707,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0012055455093429777,24.59469590350905,0.0020765496564960537,43,62.106842742331274
full_ua_mstcn_broad_20260428,service_broad,app_3707,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.49065702230259195,0.6472967698532389,0.9044147535143594,1655,42.88423804478016
full_ua_mstcn_broad_20260428,service_broad,app_3707,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.0108499095840868,9.859628662422093,0.10726115644660753,362,52.893723534416765
full_ua_mstcn_broad_20260428,service_broad,app_3715,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0,67.31228189773054,0.0,353,202.65210310445627
full_ua_mstcn_broad_20260428,service_broad,app_3715,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4701627486437613,3.0009932906028376,2.956058210174027,1657,155.6857262623461
