app_du,horizon,p50_coverage,p90_coverage,interval_width
app_1825,5,0.42007211538461536,0.7956730769230769,37.7013850498873
app_1825,10,0.4345991561181435,0.7860156720916215,37.92951780516479
app_5035,1,0.19964028776978418,0.7122302158273381,31.271660926021667
app_5035,5,0.16947115384615385,0.6322115384615384,37.02259488588435
app_5035,10,0.15491259795057263,0.5515370705244123,36.456342062795116
app_1254,1,0.5605515587529976,0.9820143884892086,120.12624413752441
app_1254,5,0.6057692307692307,0.9489182692307693,150.7950219336592
app_1254,10,0.5473176612417119,0.9397227245328511,142.881148051099
app_5877,1,0.47961630695443647,0.9442446043165468,26.20706283751548
app_5877,5,0.43569711538461536,0.9368990384615384,44.918912484844775
app_5877,10,0.4165159734779988,0.9125979505726342,44.06433522397077
app_2497,1,0.5437649880095923,0.9454436450839329,46.48570674321508
app_2497,5,0.5306490384615384,0.9465144230769231,49.4873956164486
app_2497,10,0.538878842676311,0.94333936106088,50.16974577294151
app_5652,1,0.5689448441247003,0.9988009592326139,37.585473987476746
app_5652,5,0.6105769230769231,0.9945913461538461,38.453267085069825
app_5652,10,0.6244725738396625,0.9945750452079566,44.29500968464304
app_9030,1,0.4940047961630695,0.9448441247002398,11.990931363502279
app_9030,5,0.5132211538461539,0.9362980769230769,15.641263105675726
app_9030,10,0.5238095238095238,0.9216395418927065,16.090822680757928
app_3988,1,0.4844124700239808,0.9430455635491607,63.391427803685325
app_3988,5,0.5012019230769231,0.9393028846153846,71.45609374611406
app_3988,10,0.49065702230259195,0.9330922242314648,65.47555749353172
app_8360,1,0.5329736211031175,0.9244604316546763,17.29218755173612
app_8360,5,0.49939903846153844,0.8743990384615384,21.416610459181285
app_8360,10,0.4804098854731766,0.8474984930681133,23.41065849738422
app_2296,1,0.4922062350119904,0.9058752997601919,14.538009352196813
app_2296,5,0.47055288461538464,0.890625,17.424484260000504
app_2296,10,0.4593128390596745,0.8704038577456299,20.30730390174282
app_2557,1,0.22122302158273383,0.9856115107913669,47.8083863448
app_2557,5,0.20853365384615385,0.6388221153846154,27.0610526541241
app_2557,10,0.20132610006027726,0.43158529234478604,14.66123146526114
app_7264,1,0.4226618705035971,0.8477218225419664,69.13222189054633
app_7264,5,0.4344951923076923,0.8335336538461539,84.10278861766037
app_7264,10,0.4472573839662447,0.833634719710669,83.17482259493418
app_3472,1,0.48381294964028776,0.9526378896882494,16.38765196655984
app_3472,5,0.47896634615384615,0.9068509615384616,17.759882040749122
